id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail,verdict,optimized_complexity_time,complexity_improved,verify_latency_ms
TYR-240,max_and_pair,grok-3,bitmasking,hard,O(N^2),O(N*B),"def max_and_pair(nums):
    n = len(nums)
    if n < 2:
        return 0
    best = 0
    for i in range(n):
        for j in range(i + 1, n):
            val = nums[i] & nums[j]
            if val > best:
                best = val
    return best
","def max_and_pair(nums):
    n = len(nums)
    if n < 2:
        return 0
    
    max_val = max(nums)
    bit_length = max_val.bit_length()
    best = 0
    
    for bit in range(bit_length - 1, -1, -1):
        candidates = []
        for num in nums:
            if (num & (1 << bit)) and (num & best) == best:
                candidates.append(num)
        if len(candidates) >= 2:
            best |= (1 << bit)
    
    return best",57549.85,125,0,119,244,OK,unsupported operand type(s) for &: 'ArithRef' and 'ArithRef',ERROR,O(n^2),Same,218.22
TYR-241,count_valid_triangles,grok-3,combinatorics,hard,O(N^3),O(N^2 log N),"def count_valid_triangles(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                a = nums[i]
                b = nums[j]
                c = nums[k]
                if a + b > c and a + c > b and b + c > a:
                    count += 1
    return count
","def count_valid_triangles(nums):
    nums.sort()
    n = len(nums)
    count = 0
    
    for i in range(n - 2):
        for j in range(i + 1, n - 1):
            left = j + 1
            right = n - 1
            target = nums[i] + nums[j]
            while left <= right:
                mid = (left + right) // 2
                if nums[mid] < target:
                    left = mid + 1
                else:
                    right = mid - 1
            count += right - j
            
    return count",57241.60,152,0,129,281,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),True,43397.73
TYR-242,min_moves_equalize,grok-3,math,hard,O(N * MAX),O(N),"def min_moves_equalize(nums):
    n = len(nums)
    if n <= 1:
        return 0
    best = 999999
    mx = nums[0]
    for v in nums:
        if v > mx:
            mx = v
    for target in range(mx, mx + n * 20 + 1):
        moves = 0
        ok = 1
        for v in nums:
            diff = target - v
            if diff < 0:
                ok = 0
                break
            moves += diff
        if ok == 1 and moves % (n - 1) == 0:
            total_moves = moves // (n - 1)
            if total_moves < best:
                best = total_moves
    return best
","def min_moves_equalize(nums):
    if len(nums) <= 1:
        return 0
    total_sum = sum(nums)
    n = len(nums)
    if total_sum % n != 0:
        return -1
    target = total_sum // n
    moves = 0
    for num in nums:
        moves += abs(num - target)
    return moves // 2",61786.11,217,0,83,300,OK,Tyr: Verification Failed (SAT via concrete testing). 14 divergence(s) found across 24 test inputs.,SAT,O(n),Same,967.17
TYR-243,longest_zigzag_subseq,grok-3,dynamic-programming,hard,O(2^N * N),O(N),"def longest_zigzag_subseq(nums):
    n = len(nums)
    if n <= 1:
        return n
    best = 1
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        if len(subseq) <= best:
            continue
        if len(subseq) < 2:
            continue
        ok = 1
        for i in range(len(subseq) - 1):
            if subseq[i] == subseq[i + 1]:
                ok = 0
                break
        if ok == 0:
            continue
        for i in range(len(subseq) - 2):
            d1 = subseq[i + 1] - subseq[i]
            d2 = subseq[i + 2] - subseq[i + 1]
            if (d1 > 0 and d2 > 0) or (d1 < 0 and d2 < 0):
                ok = 0
                break
        if ok == 1 and len(subseq) > best:
            best = len(subseq)
    return best
","def longest_zigzag_subseq(nums):
    n = len(nums)
    if n <= 1:
        return n
        
    # dp[i][0] represents longest zigzag ending at i with last difference positive
    # dp[i][1] represents longest zigzag ending at i with last difference negative
    dp = [[1, 1] for _ in range(n)]
    max_len = 1
    
    for i in range(1, n):
        for j in range(i):
            diff = nums[i] - nums[j]
            if diff > 0:
                dp[i][0] = max(dp[i][0], dp[j][1] + 1)
            elif diff < 0:
                dp[i][1] = max(dp[i][1], dp[j][0] + 1)
        max_len = max(max_len, dp[i][0], dp[i][1])
    
    return max_len",54030.72,311,0,192,503,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,218.46
TYR-244,max_alternating_sum,grok-3,dynamic-programming,hard,O(2^N * N),O(N),"def max_alternating_sum(nums):
    n = len(nums)
    if n == 0:
        return 0
    best = 0
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        s = 0
        for i in range(len(subseq)):
            if i % 2 == 0:
                s += subseq[i]
            else:
                s -= subseq[i]
        if s > best:
            best = s
    return best
","def max_alternating_sum(nums):
    if not nums:
        return 0
        
    even = 0  # Max sum ending with positive contribution
    odd = 0   # Max sum ending with negative contribution
    
    for num in nums:
        even_new = max(even, odd + num)
        odd_new = even - num
        even = even_new
        odd = odd_new
        
    return even",66355.15,180,0,87,267,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n),Same,214.18
TYR-245,count_bitonic_subseqs,grok-3,dynamic-programming,hard,O(2^N * N^2),O(N^2),"def count_bitonic_subseqs(nums):
    n = len(nums)
    count = 0
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        if len(subseq) < 3:
            continue
        for p in range(1, len(subseq) - 1):
            inc = 1
            for i in range(p):
                if subseq[i] >= subseq[i + 1]:
                    inc = 0
                    break
            dec = 1
            for i in range(p, len(subseq) - 1):
                if subseq[i] <= subseq[i + 1]:
                    dec = 0
                    break
            if inc == 1 and dec == 1:
                count += 1
                break
    return count
","def count_bitonic_subseqs(nums):
    n = len(nums)
    if n < 3:
        return 0
    
    count = 0
    inc = [1] * n
    dec = [1] * n
    
    for i in range(1, n):
        for j in range(i):
            if nums[i] > nums[j]:
                inc[i] = max(inc[i], inc[j] + 1)
                
    for i in range(n-2, -1, -1):
        for j in range(n-1, i, -1):
            if nums[i] > nums[j]:
                dec[i] = max(dec[i], dec[j] + 1)
    
    for i in range(1, n-1):
        if inc[i] >= 2 and dec[i] >= 2:
            count += (inc[i] - 1) * (dec[i] - 1)
            
    return count",48758.50,248,0,202,450,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,213.65
TYR-246,kth_smallest_subset_sum,grok-3,combinatorics,hard,O(2^N * N + 4^N),O(2^N log 2^N),"def kth_smallest_subset_sum(nums, k):
    n = len(nums)
    sums = []
    for mask in range(1 << n):
        s = 0
        for i in range(n):
            if mask & (1 << i):
                s += nums[i]
        sums.append(s)
    for i in range(len(sums)):
        for j in range(i + 1, len(sums)):
            if sums[i] > sums[j]:
                sums[i], sums[j] = sums[j], sums[i]
    if k <= len(sums):
        return sums[k - 1]
    return -1
","def kth_smallest_subset_sum(nums, k):
    n = len(nums)
    if n == 0 or k <= 0 or k > (1 << n):
        return -1
        
    half = n // 2
    first_half = nums[:half]
    second_half = nums[half:]
    
    def generate_sums(arr):
        sums = []
        for mask in range(1 << len(arr)):
            s = 0
            for i in range(len(arr)):
                if mask & (1 << i):
                    s += arr[i]
            sums.append(s)
        return sorted(sums)
    
    sums1 = generate_sums(first_half)
    sums2 = generate_sums(second_half)
    
    def find_kth(s1, s2, k):
        result = []
        for x in s1:
            for y in s2:
                result.append(x + y)
        result.sort()
        return result[k - 1] if k <= len(result) else -1
    
    return find_kth(sums1, sums2, k)",62552.91,187,0,224,411,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(2^n),Same,217.69
TYR-247,min_deletions_sorted,grok-3,dynamic-programming,hard,O(2^N * N),O(N^2),"def min_deletions_sorted(nums):
    n = len(nums)
    if n <= 1:
        return 0
    best_lis = 1
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        ok = 1
        for i in range(len(subseq) - 1):
            if subseq[i] >= subseq[i + 1]:
                ok = 0
                break
        if ok == 1 and len(subseq) > best_lis:
            best_lis = len(subseq)
    return n - best_lis
","def min_deletions_sorted(nums):
    n = len(nums)
    if n <= 1:
        return 0
    
    # dp[i] represents the length of the LIS ending at index i
    dp = [1] * n
    
    # Compute LIS values for all indexes
    for i in range(1, n):
        for j in range(i):
            if nums[i] > nums[j]:
                dp[i] = max(dp[i], dp[j] + 1)
    
    # Return the minimum deletions needed
    return n - max(dp)",66970.39,202,0,118,320,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,225.06
TYR-248,count_palindrome_subarrays,grok-3,subarray,hard,O(N^3),O(N^2),"def count_palindrome_subarrays(nums):
    n = len(nums)
    count = 0
    for i in range(n):
        for j in range(i, n):
            is_pal = 1
            l = i
            r = j
            while l < r:
                if nums[l] != nums[r]:
                    is_pal = 0
                    break
                l += 1
                r -= 1
            if is_pal == 1:
                count += 1
    return count
","def count_palindrome_subarrays(nums):
    n = len(nums)
    count = 0
    dp = [[False] * n for _ in range(n)]
    
    for i in range(n):
        dp[i][i] = True
        count += 1
    
    for i in range(n - 1):
        if nums[i] == nums[i + 1]:
            dp[i][i + 1] = True
            count += 1
    
    for length in range(3, n + 1):
        for start in range(n - length + 1):
            end = start + length - 1
            if nums[start] == nums[end] and dp[start + 1][end - 1]:
                dp[start][end] = True
                count += 1
                
    return count",53916.77,160,0,171,331,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),True,250.04
TYR-249,max_nonoverlap_pair_sum,grok-3,subarray,hard,O(N^4),O(N),"def max_nonoverlap_pair_sum(nums):
    n = len(nums)
    if n < 2:
        return 0
    best = nums[0] + nums[1]
    for i in range(n):
        for j in range(i, n):
            s1 = 0
            for k in range(i, j + 1):
                s1 += nums[k]
            for p in range(j + 1, n):
                for q in range(p, n):
                    s2 = 0
                    for k in range(p, q + 1):
                        s2 += nums[k]
                    if s1 + s2 > best:
                        best = s1 + s2
    return best
","def max_nonoverlap_pair_sum(nums):
    n = len(nums)
    if n < 2:
        return 0
        
    # Compute prefix sums for O(1) range sum queries
    prefix = [0] * (n + 1)
    for i in range(n):
        prefix[i + 1] = prefix[i] + nums[i]
    
    best = float('-inf')
    max_left = float('-inf')
    
    # Iterate through possible split points
    for i in range(n - 1):
        # Update maximum sum of left subarray ending at i
        max_left = max(max_left, prefix[i + 1])
        # Right subarray sum from i+1 to n-1
        right_sum = prefix[n] - prefix[i + 1]
        best = max(best, max_left + right_sum)
    
    return best if best != float('-inf') else 0",71268.56,200,0,192,392,OK,Z3 SMT Solver Hung > 300s,TIMEOUT,O(n),Same,300021.83
